,unique_identify,-logAffi,target,pdb,compnd,max_tanimoto_schrodinger,max_tanimoto_merck,max_tanimoto_fep_benchmark
48866,CHEMBL4040_4o6e_CHEMBL4114052,8.327902142064282,CHEMBL4040,4o6e,CHEMBL4114052,0.2832369942196532,0.1917098445595854,0.2832369942196532
48867,CHEMBL4040_4o6e_CHEMBL4114225,8.35359627377693,CHEMBL4040,4o6e,CHEMBL4114225,0.2307692307692307,0.1683673469387755,0.2307692307692307
48868,CHEMBL4040_4o6e_CHEMBL4114339,8.161150909262744,CHEMBL4040,4o6e,CHEMBL4114339,0.2258064516129032,0.2088607594936709,0.2258064516129032
48869,CHEMBL4040_4o6e_CHEMBL4114377,7.667561540084395,CHEMBL4040,4o6e,CHEMBL4114377,0.2216216216216216,0.2032085561497326,0.2259887005649717
48870,CHEMBL4040_4o6e_CHEMBL4114529,8.387216143280265,CHEMBL4040,4o6e,CHEMBL4114529,0.2516129032258064,0.1638418079096045,0.2516129032258064
48871,CHEMBL4040_4o6e_CHEMBL4115625,8.568636235841012,CHEMBL4040,4o6e,CHEMBL4115625,0.2616279069767442,0.1724137931034483,0.2616279069767442
48872,CHEMBL4040_4qp1_CHEMBL228862,3.607303046740334,CHEMBL4040,4qp1,CHEMBL228862,0.2741935483870967,0.2037037037037037,0.2777777777777778
48873,CHEMBL4040_4qp2_CHEMBL472566,3.026872146400301,CHEMBL4040,4qp2,CHEMBL472566,0.18,0.1855670103092783,0.2985074626865671
48874,CHEMBL4040_4qp6_CHEMBL3628246,3.464705879957229,CHEMBL4040,4qp6,CHEMBL3628246,0.1140350877192982,0.1525423728813559,0.2096774193548387
48875,CHEMBL4040_4qp6_CHEMBL3628247,3.496209316942819,CHEMBL4040,4qp6,CHEMBL3628247,0.1367521367521367,0.146788990825688,0.2087912087912088
48876,CHEMBL4040_4qp6_CHEMBL3628248,4.013228265733755,CHEMBL4040,4qp6,CHEMBL3628248,0.1282051282051282,0.1596638655462184,0.1666666666666666
48877,CHEMBL4040_4qp7_CHEMBL3628249,4.300162274132754,CHEMBL4040,4qp7,CHEMBL3628249,0.2396694214876033,0.3260869565217391,0.3260869565217391
48878,CHEMBL4040_4qp7_CHEMBL3628256,4.931814138253838,CHEMBL4040,4qp7,CHEMBL3628256,0.2096774193548387,0.1875,0.3111111111111111
48879,CHEMBL4040_4qp7_CHEMBL3628362,4.647817481888637,CHEMBL4040,4qp7,CHEMBL3628362,0.1525423728813559,0.2248062015503876,0.2626262626262626
48880,CHEMBL4040_4qp7_CHEMBL3628363,4.853871964321762,CHEMBL4040,4qp7,CHEMBL3628363,0.140495867768595,0.1769911504424778,0.2164948453608247
48881,CHEMBL4040_4qp7_CHEMBL3628364,4.653647025549361,CHEMBL4040,4qp7,CHEMBL3628364,0.1417910447761194,0.1721311475409836,0.2375
48882,CHEMBL4040_4qp8_CHEMBL3628360,4.145693958198919,CHEMBL4040,4qp8,CHEMBL3628360,0.2342342342342342,0.2260273972602739,0.2342342342342342
48883,CHEMBL4040_4qp8_CHEMBL3628361,5.229147988357856,CHEMBL4040,4qp8,CHEMBL3628361,0.140625,0.1621621621621621,0.2
48884,CHEMBL4040_4qp8_CHEMBL3628370,6.598599459218455,CHEMBL4040,4qp8,CHEMBL3628370,0.2291666666666666,0.2516556291390728,0.2916666666666667
48885,CHEMBL4040_4qp8_CHEMBL3628374,6.026872146400302,CHEMBL4040,4qp8,CHEMBL3628374,0.2086330935251798,0.2040816326530612,0.2830188679245283
48886,CHEMBL4040_4qp9_CHEMBL3628366,6.39040559077478,CHEMBL4040,4qp9,CHEMBL3628366,0.2463768115942029,0.2721518987341772,0.2721518987341772
48887,CHEMBL4040_4qp9_CHEMBL3628367,5.657577319177793,CHEMBL4040,4qp9,CHEMBL3628367,0.2112676056338028,0.191358024691358,0.282051282051282
48888,CHEMBL4040_4qp9_CHEMBL3628368,6.552841968657781,CHEMBL4040,4qp9,CHEMBL3628368,0.2204724409448819,0.2236024844720497,0.2481751824817518
48889,CHEMBL4040_4qp9_CHEMBL3628369,5.978810700930062,CHEMBL4040,4qp9,CHEMBL3628369,0.1793103448275862,0.160621761658031,0.2344827586206896
48890,CHEMBL4040_4qp9_CHEMBL3628371,6.329754146925876,CHEMBL4040,4qp9,CHEMBL3628371,0.2428571428571428,0.2448979591836734,0.3217391304347826
48891,CHEMBL4040_4qp9_CHEMBL3628372,6.197910742118268,CHEMBL4040,4qp9,CHEMBL3628372,0.2340425531914893,0.2364864864864864,0.2991452991452991
48892,CHEMBL4040_4qp9_CHEMBL3628373,6.739928612014925,CHEMBL4040,4qp9,CHEMBL3628373,0.2253521126760563,0.2281879194630872,0.2991452991452991
48893,CHEMBL4040_4qp9_CHEMBL3628381,6.380906669373257,CHEMBL4040,4qp9,CHEMBL3628381,0.1764705882352941,0.2279792746113989,0.2555555555555555
48894,CHEMBL4040_4qpa_CHEMBL3628375,6.450996737974212,CHEMBL4040,4qpa,CHEMBL3628375,0.2086330935251798,0.1879194630872483,0.2807017543859649
48895,CHEMBL4040_4qpa_CHEMBL3628376,7.142667503568731,CHEMBL4040,4qpa,CHEMBL3628376,0.2318840579710145,0.25,0.2894736842105263
48896,CHEMBL4040_4qpa_CHEMBL3628377,6.826813731587726,CHEMBL4040,4qpa,CHEMBL3628377,0.2167832167832167,0.2038216560509554,0.2666666666666666
48897,CHEMBL4040_4qpa_CHEMBL3628378,7.1487416512809245,CHEMBL4040,4qpa,CHEMBL3628378,0.2094594594594594,0.2080924855491329,0.256
48898,CHEMBL4040_4qpa_CHEMBL3628379,7.040958607678906,CHEMBL4040,4qpa,CHEMBL3628379,0.2066666666666666,0.2012578616352201,0.2519685039370078
48899,CHEMBL4040_4qpa_CHEMBL3628380,6.205511953340831,CHEMBL4040,4qpa,CHEMBL3628380,0.196078431372549,0.1939393939393939,0.2480620155038759
48900,CHEMBL4040_4qpa_CHEMBL3628382,5.698970004336019,CHEMBL4040,4qpa,CHEMBL3628382,0.282051282051282,0.2560975609756097,0.3088235294117647
48901,CHEMBL4040_4qpa_CHEMBL3628383,7.431798275933005,CHEMBL4040,4qpa,CHEMBL3628383,0.2894736842105263,0.2625,0.3181818181818182
48902,CHEMBL4040_4qta_CHEMBL3590107,10.149994468838944,CHEMBL4040,4qta,CHEMBL3590107,0.1962616822429906,0.2415458937198067,0.2566037735849056
48903,CHEMBL4040_4qta_CHEMBL3645233,8.67778070526608,CHEMBL4040,4qta,CHEMBL3645233,0.1802575107296137,0.2394957983193277,0.2639405204460966
48904,CHEMBL4040_4qta_CHEMBL4203551,6.943095148663527,CHEMBL4040,4qta,CHEMBL4203551,0.1798245614035087,0.2361111111111111,0.2361111111111111
48905,CHEMBL4040_4qta_CHEMBL4211744,7.638272163982407,CHEMBL4040,4qta,CHEMBL4211744,0.1772151898734177,0.2394366197183098,0.240566037735849
48906,CHEMBL4040_4qta_CHEMBL4215228,8.2518119729938,CHEMBL4040,4qta,CHEMBL4215228,0.1769911504424778,0.2394957983193277,0.2639405204460966
48907,CHEMBL4040_4qta_CHEMBL4225054,8.236572006437063,CHEMBL4040,4qta,CHEMBL4225054,0.1759656652360515,0.2343096234309623,0.2639405204460966
48908,CHEMBL4040_4qta_CHEMBL4225250,6.017728766960431,CHEMBL4040,4qta,CHEMBL4225250,0.1814159292035398,0.2390243902439024,0.263681592039801
48909,CHEMBL4040_4qta_CHEMBL4225841,8.259637310505756,CHEMBL4040,4qta,CHEMBL4225841,0.1790393013100436,0.2393162393162393,0.2641509433962264
48910,CHEMBL4040_4qta_CHEMBL4225852,7.045757490560675,CHEMBL4040,4qta,CHEMBL4225852,0.1757322175732217,0.2385321100917431,0.2581818181818182
48911,CHEMBL4040_4qta_CHEMBL4226108,6.241088107602026,CHEMBL4040,4qta,CHEMBL4226108,0.1759656652360515,0.2369668246445497,0.2608695652173913
48912,CHEMBL4040_4qta_CHEMBL4226533,8.013228265733755,CHEMBL4040,4qta,CHEMBL4226533,0.1779661016949152,0.2355371900826446,0.2693726937269373
48913,CHEMBL4040_4qta_CHEMBL4228493,7.602059991327962,CHEMBL4040,4qta,CHEMBL4228493,0.1779661016949152,0.2355371900826446,0.2647058823529412
48914,CHEMBL4040_4qta_CHEMBL4228816,7.619788758288394,CHEMBL4040,4qta,CHEMBL4228816,0.179372197309417,0.2478632478632478,0.2669172932330827
48915,CHEMBL4040_4xj0_CHEMBL3409406,9.096910013008056,CHEMBL4040,4xj0,CHEMBL3409406,0.4071428571428571,0.2628571428571428,0.4071428571428571
48916,CHEMBL4040_4xj0_CHEMBL3409407,9.397940008672036,CHEMBL4040,4xj0,CHEMBL3409407,0.363013698630137,0.2584269662921348,0.363013698630137
48917,CHEMBL4040_4xj0_CHEMBL3409408,9.522878745280336,CHEMBL4040,4xj0,CHEMBL3409408,0.3561643835616438,0.2742857142857143,0.3561643835616438
48918,CHEMBL4040_4xj0_CHEMBL3409568,8.823908740944319,CHEMBL4040,4xj0,CHEMBL3409568,0.3691275167785235,0.2555555555555555,0.3691275167785235
48919,CHEMBL4040_4xj0_CHEMBL3409569,9.154901959985745,CHEMBL4040,4xj0,CHEMBL3409569,0.3691275167785235,0.2555555555555555,0.3691275167785235
48920,CHEMBL4040_4xj0_CHEMBL3409570,8.958607314841775,CHEMBL4040,4xj0,CHEMBL3409570,0.3594771241830065,0.25,0.3594771241830065
48921,CHEMBL4040_4xj0_CHEMBL3409571,8.823908740944319,CHEMBL4040,4xj0,CHEMBL3409571,0.3931034482758621,0.2555555555555555,0.3931034482758621
48922,CHEMBL4040_4xj0_CHEMBL3409572,9.397940008672036,CHEMBL4040,4xj0,CHEMBL3409572,0.4068965517241379,0.2513661202185792,0.4068965517241379
48923,CHEMBL4040_4xj0_CHEMBL3409573,10.0,CHEMBL4040,4xj0,CHEMBL3409573,0.3443708609271523,0.2666666666666666,0.3443708609271523
48924,CHEMBL4040_4xj0_CHEMBL3409574,8.886056647693163,CHEMBL4040,4xj0,CHEMBL3409574,0.3509933774834437,0.2513661202185792,0.3509933774834437
48925,CHEMBL4040_4xj0_CHEMBL3409575,8.886056647693163,CHEMBL4040,4xj0,CHEMBL3409575,0.3959731543624161,0.2513661202185792,0.3959731543624161
48926,CHEMBL4040_4xj0_CHEMBL3409576,8.795880017344075,CHEMBL4040,4xj0,CHEMBL3409576,0.3506493506493506,0.2538071065989847,0.3506493506493506
48927,CHEMBL4040_4xj0_CHEMBL3409577,8.638272163982407,CHEMBL4040,4xj0,CHEMBL3409577,0.3333333333333333,0.2408376963350785,0.3333333333333333
48928,CHEMBL4040_4xj0_CHEMBL3409578,10.0,CHEMBL4040,4xj0,CHEMBL3409578,0.3677419354838709,0.2487562189054726,0.3677419354838709
48929,CHEMBL4040_4xj0_CHEMBL3409579,9.221848749616356,CHEMBL4040,4xj0,CHEMBL3409579,0.3333333333333333,0.26,0.3333333333333333
48930,CHEMBL4040_4xj0_CHEMBL3409580,9.30102999566398,CHEMBL4040,4xj0,CHEMBL3409580,0.3719512195121951,0.2486486486486486,0.3719512195121951
48931,CHEMBL4040_4xj0_CHEMBL3409581,9.397940008672036,CHEMBL4040,4xj0,CHEMBL3409581,0.3571428571428571,0.2486486486486486,0.3571428571428571
48932,CHEMBL4040_4xj0_CHEMBL3409582,9.522878745280336,CHEMBL4040,4xj0,CHEMBL3409582,0.3571428571428571,0.2486486486486486,0.3571428571428571
48933,CHEMBL4040_4xj0_CHEMBL3409583,9.30102999566398,CHEMBL4040,4xj0,CHEMBL3409583,0.3719512195121951,0.256544502617801,0.3719512195121951
48934,CHEMBL4040_4xj0_CHEMBL3409584,9.69897000433602,CHEMBL4040,4xj0,CHEMBL3409584,0.3464052287581699,0.2388059701492537,0.3464052287581699
48935,CHEMBL4040_4xj0_CHEMBL3409585,10.0,CHEMBL4040,4xj0,CHEMBL3409585,0.3554216867469879,0.2388059701492537,0.3554216867469879
48936,CHEMBL4040_4xj0_CHEMBL3409586,9.522878745280336,CHEMBL4040,4xj0,CHEMBL3409586,0.3509933774834437,0.2513661202185792,0.3509933774834437
48937,CHEMBL4040_4xj0_CHEMBL3409587,9.69897000433602,CHEMBL4040,4xj0,CHEMBL3409587,0.3959731543624161,0.2513661202185792,0.3959731543624161
48938,CHEMBL4040_4xj0_CHEMBL3409588,9.221848749616356,CHEMBL4040,4xj0,CHEMBL3409588,0.3571428571428571,0.2486486486486486,0.3571428571428571
48939,CHEMBL4040_4xj0_CHEMBL3409589,9.522878745280336,CHEMBL4040,4xj0,CHEMBL3409589,0.3571428571428571,0.2486486486486486,0.3571428571428571
48940,CHEMBL4040_4xj0_CHEMBL3409590,7.387216143280264,CHEMBL4040,4xj0,CHEMBL3409590,0.3734939759036144,0.2352941176470588,0.3734939759036144
48941,CHEMBL4040_4xj0_CHEMBL3409591,8.481486060122112,CHEMBL4040,4xj0,CHEMBL3409591,0.3734939759036144,0.2292682926829268,0.3734939759036144
48942,CHEMBL4040_4xj0_CHEMBL3409592,8.167491087293763,CHEMBL4040,4xj0,CHEMBL3409592,0.3660130718954248,0.2352941176470588,0.3660130718954248
48943,CHEMBL4040_4xj0_CHEMBL3409593,8.619788758288394,CHEMBL4040,4xj0,CHEMBL3409593,0.3630573248407643,0.2425742574257425,0.3630573248407643
48944,CHEMBL4040_4xj0_CHEMBL3409595,9.221848749616356,CHEMBL4040,4xj0,CHEMBL3409595,0.3642384105960264,0.2388059701492537,0.3642384105960264
48945,CHEMBL4040_4xj0_CHEMBL3409596,8.744727494896694,CHEMBL4040,4xj0,CHEMBL3409596,0.3005780346820809,0.2512562814070351,0.3005780346820809
48946,CHEMBL4040_4xj0_CHEMBL3409598,8.657577319177793,CHEMBL4040,4xj0,CHEMBL3409598,0.3806451612903225,0.2425742574257425,0.3806451612903225
48947,CHEMBL4040_4xj0_CHEMBL3409599,9.69897000433602,CHEMBL4040,4xj0,CHEMBL3409599,0.3757575757575757,0.2364532019704433,0.3757575757575757
48948,CHEMBL4040_4xj0_CHEMBL3409600,10.0,CHEMBL4040,4xj0,CHEMBL3409600,0.3926380368098159,0.2364532019704433,0.3926380368098159
48949,CHEMBL4040_4xj0_CHEMBL3409601,8.744727494896694,CHEMBL4040,4xj0,CHEMBL3409601,0.3246753246753247,0.213903743315508,0.3246753246753247
48950,CHEMBL4040_4xj0_CHEMBL3409602,8.823908740944319,CHEMBL4040,4xj0,CHEMBL3409602,0.3246753246753247,0.213903743315508,0.3246753246753247
48951,CHEMBL4040_4xj0_CHEMBL3409603,9.397940008672036,CHEMBL4040,4xj0,CHEMBL3409603,0.2452830188679245,0.2105263157894736,0.25
48952,CHEMBL4040_4xj0_CHEMBL3409604,8.920818753952375,CHEMBL4040,4xj0,CHEMBL3409604,0.2290502793296089,0.2045454545454545,0.2576687116564417
48953,CHEMBL4040_4xj0_CHEMBL3409605,8.619788758288394,CHEMBL4040,4xj0,CHEMBL3409605,0.2470588235294117,0.2021857923497267,0.2470588235294117
48954,CHEMBL4040_4xj0_CHEMBL3409606,8.602059991327963,CHEMBL4040,4xj0,CHEMBL3409606,0.2705882352941176,0.211340206185567,0.2705882352941176
48955,CHEMBL4040_4xj0_CHEMBL3409607,8.167491087293763,CHEMBL4040,4xj0,CHEMBL3409607,0.2331288343558282,0.2298850574712643,0.2395209580838323
48956,CHEMBL4040_4xj0_CHEMBL3409608,8.1249387366083,CHEMBL4040,4xj0,CHEMBL3409608,0.2484076433121019,0.2080924855491329,0.2625
48957,CHEMBL4040_4xj0_CHEMBL3409609,8.522878745280337,CHEMBL4040,4xj0,CHEMBL3409609,0.282051282051282,0.2241379310344827,0.282051282051282
48958,CHEMBL4040_4xj0_CHEMBL3409610,8.55284196865778,CHEMBL4040,4xj0,CHEMBL3409610,0.3571428571428571,0.2486486486486486,0.3571428571428571
48959,CHEMBL4040_4xj0_CHEMBL3544964,8.79997073344623,CHEMBL4040,4xj0,CHEMBL3544964,0.216867469879518,0.2346368715083799,0.2455089820359281
48960,CHEMBL4040_4xj0_CHEMBL3675701,8.494850021680094,CHEMBL4040,4xj0,CHEMBL3675701,0.2485207100591716,0.2061855670103092,0.2485207100591716
48961,CHEMBL4040_4xj0_CHEMBL3675702,8.397940008672037,CHEMBL4040,4xj0,CHEMBL3675702,0.2485207100591716,0.2061855670103092,0.2485207100591716
48962,CHEMBL4040_4xj0_CHEMBL3675703,8.42021640338319,CHEMBL4040,4xj0,CHEMBL3675703,0.2294117647058823,0.20625,0.2294117647058823
48963,CHEMBL4040_4xj0_CHEMBL3675704,7.866461091629782,CHEMBL4040,4xj0,CHEMBL3675704,0.3642384105960264,0.2388059701492537,0.3642384105960264
48964,CHEMBL4040_4xj0_CHEMBL3675705,6.836838625022982,CHEMBL4040,4xj0,CHEMBL3675705,0.3734939759036144,0.2292682926829268,0.3734939759036144
48965,CHEMBL4040_4xj0_CHEMBL3675706,8.522878745280337,CHEMBL4040,4xj0,CHEMBL3675706,0.3734939759036144,0.2352941176470588,0.3734939759036144
48966,CHEMBL4040_4xj0_CHEMBL3675707,8.200659450546418,CHEMBL4040,4xj0,CHEMBL3675707,0.2127659574468085,0.1956521739130435,0.2312138728323699
48967,CHEMBL4040_4xj0_CHEMBL3675708,7.939302159646388,CHEMBL4040,4xj0,CHEMBL3675708,0.3583815028901734,0.2325581395348837,0.3583815028901734
48968,CHEMBL4040_4xj0_CHEMBL3675709,7.856985199745905,CHEMBL4040,4xj0,CHEMBL3675709,0.2451612903225806,0.2155688622754491,0.2467532467532467
48969,CHEMBL4040_4xj0_CHEMBL3675710,7.275724130399211,CHEMBL4040,4xj0,CHEMBL3675710,0.261437908496732,0.2248520710059171,0.261437908496732
48970,CHEMBL4040_4xj0_CHEMBL3675711,8.481486060122112,CHEMBL4040,4xj0,CHEMBL3675711,0.3630573248407643,0.2425742574257425,0.3630573248407643
48971,CHEMBL4040_4xj0_CHEMBL3675712,7.403402904373539,CHEMBL4040,4xj0,CHEMBL3675712,0.3333333333333333,0.2323232323232323,0.3333333333333333
48972,CHEMBL4040_4xj0_CHEMBL3675713,7.982966660701219,CHEMBL4040,4xj0,CHEMBL3675713,0.3719512195121951,0.256544502617801,0.3719512195121951
48973,CHEMBL4040_4xj0_CHEMBL3675715,8.259637310505756,CHEMBL4040,4xj0,CHEMBL3675715,0.261437908496732,0.2261904761904762,0.261437908496732
48974,CHEMBL4040_4xj0_CHEMBL3675716,7.863279432843593,CHEMBL4040,4xj0,CHEMBL3675716,0.2057142857142857,0.2240437158469945,0.2471264367816092
48975,CHEMBL4040_4xj0_CHEMBL3675718,8.537602002101044,CHEMBL4040,4xj0,CHEMBL3675718,0.2142857142857142,0.2471264367816092,0.2471264367816092
48976,CHEMBL4040_4xj0_CHEMBL3675719,8.197347476929444,CHEMBL4040,4xj0,CHEMBL3675719,0.2142857142857142,0.2413793103448276,0.25
48977,CHEMBL4040_4xj0_CHEMBL3675721,8.244125144327509,CHEMBL4040,4xj0,CHEMBL3675721,0.2093023255813953,0.2415730337078651,0.2415730337078651
48978,CHEMBL4040_4xj0_CHEMBL3675722,8.4089353929735,CHEMBL4040,4xj0,CHEMBL3675722,0.2095808383233532,0.2443181818181818,0.253012048192771
48979,CHEMBL4040_4xj0_CHEMBL3680610,8.657577319177793,CHEMBL4040,4xj0,CHEMBL3680610,0.2055555555555555,0.2568306010928962,0.2568306010928962
48980,CHEMBL4040_4xj0_CHEMBL3680611,8.070581074285707,CHEMBL4040,4xj0,CHEMBL3680611,0.345679012345679,0.2606382978723404,0.345679012345679
48981,CHEMBL4040_4xj0_CHEMBL3680612,7.801342913045577,CHEMBL4040,4xj0,CHEMBL3680612,0.3388888888888889,0.241860465116279,0.3388888888888889
48982,CHEMBL4040_4xj0_CHEMBL3680613,7.91721462968355,CHEMBL4040,4xj0,CHEMBL3680613,0.3641975308641975,0.2670157068062827,0.3641975308641975
48983,CHEMBL4040_4xj0_CHEMBL3680614,8.008773924307505,CHEMBL4040,4xj0,CHEMBL3680614,0.2085561497326203,0.2430939226519337,0.2430939226519337
48984,CHEMBL4040_4xj0_CHEMBL3680616,8.397940008672037,CHEMBL4040,4xj0,CHEMBL3680616,0.3571428571428571,0.2486486486486486,0.3571428571428571
48985,CHEMBL4040_4xj0_CHEMBL3680617,6.603626272463494,CHEMBL4040,4xj0,CHEMBL3680617,0.3393939393939394,0.233502538071066,0.3393939393939394
48986,CHEMBL4040_4xj0_CHEMBL3680618,8.585026652029182,CHEMBL4040,4xj0,CHEMBL3680618,0.3236994219653179,0.224390243902439,0.3236994219653179
48987,CHEMBL4040_4xj0_CHEMBL4114404,8.36889314726179,CHEMBL4040,4xj0,CHEMBL4114404,0.2142857142857142,0.2471264367816092,0.2471264367816092
48988,CHEMBL4040_4xj0_CHEMBL4434981,7.2839966563652,CHEMBL4040,4xj0,CHEMBL4434981,0.2114285714285714,0.2290502793296089,0.2976190476190476
48989,CHEMBL4040_4xj0_CHEMBL4435650,8.387216143280265,CHEMBL4040,4xj0,CHEMBL4435650,0.2242424242424242,0.2485875706214689,0.2485875706214689
48990,CHEMBL4040_4xj0_CHEMBL4436718,8.744727494896694,CHEMBL4040,4xj0,CHEMBL4436718,0.2189349112426035,0.2417582417582417,0.2417582417582417
48991,CHEMBL4040_4xj0_CHEMBL4446409,6.537602002101044,CHEMBL4040,4xj0,CHEMBL4446409,0.2102272727272727,0.2282608695652173,0.288235294117647
48992,CHEMBL4040_4xj0_CHEMBL4450215,7.431798275933005,CHEMBL4040,4xj0,CHEMBL4450215,0.216867469879518,0.2298850574712643,0.253012048192771
48993,CHEMBL4040_4xj0_CHEMBL4452981,7.795880017344075,CHEMBL4040,4xj0,CHEMBL4452981,0.2105263157894736,0.227027027027027,0.2383720930232558
48994,CHEMBL4040_4xj0_CHEMBL4458128,5.247951552180561,CHEMBL4040,4xj0,CHEMBL4458128,0.2048192771084337,0.2290502793296089,0.2560975609756097
48995,CHEMBL4040_4xj0_CHEMBL4459138,7.769551078621726,CHEMBL4040,4xj0,CHEMBL4459138,0.2163742690058479,0.2346368715083799,0.2441860465116279
48996,CHEMBL4040_4xj0_CHEMBL4460988,7.638272163982407,CHEMBL4040,4xj0,CHEMBL4460988,0.2151162790697674,0.2402234636871508,0.2402234636871508
48997,CHEMBL4040_4xj0_CHEMBL4461076,7.050609993355087,CHEMBL4040,4xj0,CHEMBL4461076,0.2080924855491329,0.2415730337078651,0.2427745664739884
48998,CHEMBL4040_4xj0_CHEMBL4463669,6.309803919971486,CHEMBL4040,4xj0,CHEMBL4463669,0.2215568862275449,0.2528089887640449,0.2528089887640449
48999,CHEMBL4040_4xj0_CHEMBL4474917,8.0,CHEMBL4040,4xj0,CHEMBL4474917,0.2131147540983606,0.2415730337078651,0.2415730337078651
49000,CHEMBL4040_4xj0_CHEMBL4527526,6.619788758288394,CHEMBL4040,4xj0,CHEMBL4527526,0.2071005917159763,0.2329545454545454,0.2426035502958579
49001,CHEMBL4040_4xj0_CHEMBL4565958,9.045757490560677,CHEMBL4040,4xj0,CHEMBL4565958,0.2095808383233532,0.2356321839080459,0.2455089820359281
49002,CHEMBL4040_4xj0_CHEMBL4571067,9.0268721464003,CHEMBL4040,4xj0,CHEMBL4571067,0.2151162790697674,0.2514285714285714,0.2529411764705882
49003,CHEMBL4040_4xj0_CHEMBL4592894,7.5376020021010435,CHEMBL4040,4xj0,CHEMBL4592894,0.2215568862275449,0.2528089887640449,0.2528089887640449
49004,CHEMBL4040_5ax3_CHEMBL99203,6.275724130399211,CHEMBL4040,5ax3,CHEMBL99203,0.103030303030303,0.1153846153846153,0.218978102189781
49005,CHEMBL4040_5bue_CHEMBL3604844,7.958607314841775,CHEMBL4040,5bue,CHEMBL3604844,0.238095238095238,0.2542372881355932,0.2828947368421052
49006,CHEMBL4040_5bue_CHEMBL3604845,6.259637310505756,CHEMBL4040,5bue,CHEMBL3604845,0.2080924855491329,0.2228571428571428,0.2340425531914893
49007,CHEMBL4040_5bue_CHEMBL3604846,8.154901959985743,CHEMBL4040,5bue,CHEMBL3604846,0.2196531791907514,0.2558139534883721,0.2558139534883721
49008,CHEMBL4040_5bue_CHEMBL3604847,8.522878745280337,CHEMBL4040,5bue,CHEMBL3604847,0.2967741935483871,0.2339181286549707,0.2971014492753623
49009,CHEMBL4040_5bue_CHEMBL3604848,7.119186407719209,CHEMBL4040,5bue,CHEMBL3604848,0.2967741935483871,0.2568306010928962,0.2967741935483871
49010,CHEMBL4040_5bue_CHEMBL3604849,9.30102999566398,CHEMBL4040,5bue,CHEMBL3604849,0.2439024390243902,0.2543352601156069,0.2543352601156069
49011,CHEMBL4040_5bue_CHEMBL3604850,9.522878745280336,CHEMBL4040,5bue,CHEMBL3604850,0.2439024390243902,0.2369942196531791,0.2764705882352941
49012,CHEMBL4040_5bue_CHEMBL3604851,9.69897000433602,CHEMBL4040,5bue,CHEMBL3604851,0.2439024390243902,0.2369942196531791,0.2439024390243902
49013,CHEMBL4040_5bue_CHEMBL3604852,9.397940008672036,CHEMBL4040,5bue,CHEMBL3604852,0.239766081871345,0.2375690607734806,0.239766081871345
49014,CHEMBL4040_5bue_CHEMBL3604853,9.154901959985745,CHEMBL4040,5bue,CHEMBL3604853,0.2515337423312883,0.2543352601156069,0.2543352601156069
49015,CHEMBL4040_5bue_CHEMBL3604854,8.744727494896694,CHEMBL4040,5bue,CHEMBL3604854,0.2378048780487804,0.2603550295857988,0.2603550295857988
49016,CHEMBL4040_5bue_CHEMBL3604855,8.337242168318426,CHEMBL4040,5bue,CHEMBL3604855,0.2592592592592592,0.2298850574712643,0.2638888888888889
49017,CHEMBL4040_5bue_CHEMBL3604856,8.301029995663981,CHEMBL4040,5bue,CHEMBL3604856,0.2237762237762237,0.2091503267973856,0.2882882882882883
49018,CHEMBL4040_5bui_CHEMBL3604843,7.050609993355087,CHEMBL4040,5bui,CHEMBL3604843,0.2083333333333333,0.237410071942446,0.2671755725190839
49019,CHEMBL4040_5bvd_CHEMBL3608462,10.481486060122112,CHEMBL4040,5bvd,CHEMBL3608462,0.3602484472049689,0.2211055276381909,0.3602484472049689
49020,CHEMBL4040_5bvd_CHEMBL3608463,10.397940008672036,CHEMBL4040,5bvd,CHEMBL3608463,0.2443181818181818,0.1945945945945946,0.2443181818181818
49021,CHEMBL4040_5bvd_CHEMBL3608464,10.455931955649724,CHEMBL4040,5bvd,CHEMBL3608464,0.2192513368983957,0.1915887850467289,0.2192513368983957
49022,CHEMBL4040_5bvd_CHEMBL3608587,10.30102999566398,CHEMBL4040,5bvd,CHEMBL3608587,0.3197674418604651,0.2156862745098039,0.3197674418604651
49023,CHEMBL4040_5bvd_CHEMBL3608590,7.119186407719209,CHEMBL4040,5bvd,CHEMBL3608590,0.232258064516129,0.2236024844720497,0.25
49024,CHEMBL4040_5bvd_CHEMBL3608591,9.795880017344077,CHEMBL4040,5bvd,CHEMBL3608591,0.3312883435582822,0.2222222222222222,0.3312883435582822
49025,CHEMBL4040_5bvd_CHEMBL4071576,9.44999308544842,CHEMBL4040,5bvd,CHEMBL4071576,0.1894736842105263,0.2094240837696335,0.2094240837696335
